0.7060788,-0.3530394,2.157463,2
0.6276256,0.392266,1.96133,2
0.4314926,0.6668522,1.8828768,2
0.7060788,0.980665,1.8044236,2
0.588399,1.4906108,1.569064,2
0.392266,2.2751428,1.6475172,2
0.0784532,2.941995,1.6082906,2
-0.0392266,3.8049802,1.5298374,2
0.2745862,4.4326058,1.6867438,2
0.5491724,4.9425516,1.765197,2
0.7453054,5.099458,2.4320492,2
0.980665,5.8447634,2.745862,2
1.0198916,6.4331624,3.3734876,2
1.176798,7.4922806,3.6480738,2
1.2944778,8.1199062,4.2756994,2
0.9414384,9.6889702,4.3541526,2
0.588399,10.9442214,4.5895122,2
0.3138128,12.4740588,4.8640984,2
-0.196133,13.6508568,6.2370294,2
-0.4707192,14.2000292,7.0215614,2
-0.4707192,14.0431228,7.1000146,2
-0.2745862,14.121576,7.5315072,2
-0.392266,15.2199208,8.3552658,2
-0.392266,14.0038962,8.0806796,2
-1.0198916,13.1016844,8.1983594,2
-1.8828768,12.6701918,10.1596894,2
-2.549729,11.0226746,10.7480884,2
-2.7066354,8.5121722,10.7480884,2
-2.5889556,6.472389,11.2580342,2
-2.5889556,5.3348176,11.76798,2
-2.5105024,4.2756994,11.2972608,2
-2.3928226,3.0204482,10.787315,2
-2.4712758,1.372931,10.6696352,2
-2.2751428,-0.196133,10.1596894,2
-1.7259704,-2.2751428,10.3558224,2
-1.6867438,-4.5895122,10.7088618,2
-1.8828768,-6.5508422,11.2972608,2
-2.1182364,-7.7668668,12.0033396,2
-2.2751428,-8.5121722,12.3956056,2
-2.2751428,-9.5320638,12.160246,2
-1.372931,-11.179581,11.375714,2
-0.0392266,-12.8663248,10.7088618,2
0.392266,-13.4939504,10.8657682,2
0.1569064,-13.5724036,11.1403544,2
-0.1176798,-13.1801376,11.2972608,2
-0.588399,-13.0232312,11.4149406,2
-0.588399,-12.748645,11.4149406,2
-0.392266,-12.2779258,11.3364874,2
-0.392266,-11.4933938,10.983448,2
-0.6276256,-10.2773692,10.9049948,2
-1.1375714,-9.6497436,11.2580342,2
-1.4906108,-9.022118,11.3364874,2
-1.8436502,-8.3160392,10.9049948,2
-2.1182364,-7.4138274,10.5127288,2
-2.2751428,-6.0408964,9.8458766,2
-2.7850886,-4.9425516,9.7281968,2
-2.9812216,-3.8049802,9.5712904,2
-2.9812216,-3.0204482,9.414384,2
-3.0204482,-2.0397832,8.9828914,2
-3.138128,-1.2160246,8.5906254,2
-3.0596748,-0.2353596,8.2768126,2
-3.0204482,0.3138128,7.84532,2
-3.138128,1.0591182,7.6884136,2
-3.0204482,1.6475172,7.5707338,2
-2.8635418,2.3143694,7.7276402,2
-2.8635418,3.0596748,7.7276402,2
-3.1773546,3.726527,7.649187,2
-3.3734876,4.314926,7.649187,2
-3.4127142,5.1386846,8.0022264,2
-3.4519408,5.9624432,7.8060934,2
-3.2165812,6.3547092,7.84532,2
-2.6674088,6.7862018,7.649187,2
-2.5105024,6.4331624,7.8845466,2
-2.5889556,6.2370294,8.3160392,2
-2.8243152,6.2370294,8.6690786,2
-2.941995,6.1978028,8.7475318,2
-3.0204482,6.1193496,9.1397978,2
-3.2165812,5.8447634,9.6889702,2
-2.941995,5.5309506,9.6889702,2
-2.5105024,4.707192,9.6497436,2
-2.0005566,4.2756994,9.414384,2
-1.8828768,4.118793,8.9436648,2
-1.7259704,4.314926,8.7867584,2
-1.6475172,4.0795664,8.825985,2
-1.6475172,3.530394,9.022118,2
-1.7259704,3.0596748,9.1790244,2
-1.6475172,2.5105024,8.9044382,2
-1.4121576,1.8436502,9.0613446,2
-1.4121576,1.372931,9.218251,2
-1.6082906,0.980665,9.3359308,2
-1.6082906,0.6668522,9.2967042,2
-1.6082906,0.392266,9.2967042,2
-1.6867438,0.5099458,9.1790244,2
-1.765197,0.5491724,9.2967042,2
-1.8828768,0.7060788,9.1790244,2
-1.6082906,0.9022118,8.7083052,2
-1.765197,0.7060788,8.9828914,2
-1.7259704,0.6276256,8.7867584,2
-1.6475172,0.588399,8.825985,2
-1.5298374,0.4707192,8.8652116,2
-1.6082906,0.7060788,8.629852,2
-1.569064,0.7453054,8.5121722,2
-1.4906108,0.8237586,8.5513988,2
-1.4121576,0.7453054,8.5121722,2
-1.4906108,0.4707192,8.7867584,2
-1.6867438,0.6276256,8.8652116,2
-1.6475172,0.5491724,8.8652116,2
-1.6475172,0.9022118,8.9044382,2
-1.569064,0.8237586,8.9044382,2
-1.569064,1.0983448,8.7867584,2
-1.6082906,1.2944778,8.7083052,2
-1.5298374,1.3337044,8.7083052,2
-1.6082906,1.2160246,8.9044382,2
-1.569064,1.2944778,8.9436648,2
-1.4906108,1.0983448,8.8652116,2
-1.3337044,0.9414384,8.7867584,2
-1.569064,0.9022118,9.1005712,2
-1.6475172,1.1375714,9.1005712,2
-1.569064,1.372931,8.9828914,2
-1.569064,1.4906108,8.9828914,2
-1.5298374,1.2944778,9.0613446,2
-1.6475172,1.4513842,8.9828914,2
-1.4513842,1.4513842,8.8652116,2
-1.4121576,1.4513842,8.825985,2
-1.5298374,1.4513842,8.7083052,2
-1.5298374,1.2160246,8.825985,2
-1.4121576,1.2160246,8.7475318,2
-1.4513842,1.4121576,8.7083052,2
-1.6867438,1.372931,8.7475318,2
-1.4906108,1.2944778,8.7475318,2
-1.569064,1.2552512,8.7083052,2
-1.4906108,1.4513842,8.3944924,2
-1.4513842,1.5298374,8.433719,2
-1.4513842,1.2160246,8.6690786,2
-1.3337044,1.2944778,8.7083052,2
-1.372931,1.4906108,8.629852,2
-1.3337044,1.4906108,8.5513988,2
-1.4906108,1.6082906,8.7083052,2
-1.5298374,1.6082906,8.629852,2
-1.4121576,1.4513842,8.7867584,2
-1.4513842,1.4121576,8.825985,2
-1.6082906,1.4513842,8.825985,2
-20.0840192,4.9425516,-18.1619158,2
-6.276256,-8.4729456,20.0447926,2
0.1176798,2.5889556,14.4353888,2
-2.6281822,-1.4513842,13.925443,2
-5.7270836,-5.295591,19.4563936,2
-5.7270836,-4.707192,18.240369,2
-3.8834334,-2.157463,13.8077632,2
-0.784532,-0.980665,8.0806796,2
3.6873004,1.4513842,3.3734876,2
5.3348176,0.3530394,3.6480738,2
7.1000146,0.196133,3.726527,2
6.7469752,-0.0392266,4.4718324,2
5.099458,-0.5099458,5.9624432,2
3.3734876,-1.0591182,7.6099604,2
1.7259704,-1.372931,9.2967042,2
0.784532,-1.3337044,9.9243298,2
0.784532,-1.0591182,9.414384,2
1.0591182,-0.6668522,8.825985,2
1.2944778,-0.4314926,8.7083052,2
1.4906108,-0.5491724,8.9044382,2
1.765197,-0.5099458,8.6690786,2
2.1182364,-0.392266,8.0806796,2
2.5889556,-0.5491724,7.9237732,2
2.8243152,-0.5099458,7.7668668,2
2.9027684,-0.5099458,7.8845466,2
2.7850886,-0.392266,7.8845466,2
2.5889556,-0.3138128,8.2768126,2
2.353596,-0.0392266,8.4729456,2
1.6867438,-0.2353596,9.414384,2
1.372931,-0.5099458,10.0420096,2
1.569064,-0.6276256,10.2381426,2
1.6082906,-0.9414384,10.591182,2
1.9221034,-1.4121576,10.9049948,2
2.353596,-2.3143694,10.8657682,2
2.549729,-2.549729,10.9442214,2
2.6674088,-2.9812216,10.9049948,2
2.549729,-3.5696206,11.4933938,2
2.3143694,-4.0011132,11.571847,2
2.0790098,-4.707192,11.7287534,2
1.8044236,-5.0210048,12.1994726,2
1.4513842,-5.4524974,12.5132854,2
1.2160246,-6.2370294,12.4740588,2
1.0983448,-6.5508422,11.964113,2
1.1375714,-6.7077486,11.2188076,2
1.4121576,-6.864655,10.3558224,2
1.4513842,-7.0215614,9.80665,2
1.8044236,-7.6884136,9.2574776,2
1.8828768,-7.3746008,8.5906254,2
1.8828768,-6.5900688,7.4138274,2
2.0397832,-5.7270836,6.5900688,2
2.1182364,-5.6094038,5.5701772,2
2.4712758,-5.2171378,4.5502856,2
2.549729,-5.0210048,3.9618866,2
2.0005566,-4.6679654,3.9618866,2
1.5298374,-3.92266,3.4127142,2
1.4121576,-3.2950344,3.4519408,2
1.0591182,-2.8635418,3.0596748,2
1.0591182,-1.8044236,2.8243152,2
0.8629852,-1.176798,2.3928226,2
0.784532,-0.6276256,1.9221034,2
0.8237586,-0.1176798,1.8828768,2
0.7060788,0.6276256,1.96133,2
0.588399,1.0983448,2.157463,2
0.392266,2.0397832,2.549729,2
0.3138128,2.9812216,2.6281822,2
0.588399,4.0403398,2.6674088,2
0.9414384,5.0602314,2.549729,2
1.4906108,6.080123,2.4712758,2
2.2359162,7.1392412,2.4320492,2
2.549729,7.6099604,1.9221034,2
2.4712758,8.1591328,2.353596,2
2.2751428,8.1199062,2.9812216,2
1.765197,8.237586,3.9618866,2
0.6276256,8.4729456,5.2171378,2
-0.2353596,8.629852,6.472389,2
-0.392266,8.5513988,6.9431082,2
-0.0392266,7.8845466,6.864655,2
0.4314926,8.3944924,6.2370294,2
0.7453054,9.1790244,6.5508422,2
1.0591182,10.2381426,6.276256,2
0.4314926,11.4149406,6.9431082,2
-0.3530394,11.4933938,7.9629998,2
-0.5099458,11.3364874,8.7475318,2
-0.0392266,11.0226746,8.433719,2
0.5099458,11.0226746,7.8845466,2
0.5491724,9.8458766,8.0022264,2
-0.1176798,9.0613446,9.1397978,2
-1.176798,7.453054,10.787315,2
-2.1182364,6.1193496,12.1210194,2
-3.0204482,5.2171378,13.1801376,2
-4.3933792,4.2756994,13.8077632,2
-4.9817782,1.9221034,14.5922952,2
-4.9425516,-1.2552512,15.1806942,2
-4.6287388,-4.5895122,15.5337336,2
-4.0011132,-7.0215614,15.6514134,2
-3.4519408,-8.4729456,15.2591474,2
-2.9812216,-9.0613446,15.1414676,2
-2.1182364,-9.4928372,14.6707484,2
-0.6668522,-10.9442214,13.337044,2
0.1569064,-12.4348322,12.4740588,2
0.3138128,-12.8270982,12.5917386,2
0.0784532,-12.5917386,12.6701918,2
0.1569064,-12.356379,12.0817928,2
0.6276256,-12.3171524,11.4541672,2
1.0198916,-11.8856598,10.395049,2
1.4513842,-11.8856598,10.0420096,2
1.765197,-11.375714,9.3359308,2
1.765197,-10.9049948,9.0613446,2
1.4121576,-10.3165958,8.7867584,2
1.2160246,-10.002783,8.629852,2
1.0198916,-9.4536106,8.5906254,2
0.9414384,-8.629852,8.4729456,2
0.980665,-7.6099604,8.237586,2
0.6276256,-6.7077486,8.237586,2
0.2353596,-5.7663102,8.2768126,2
0.0,-5.099458,8.5121722,2
-0.0784532,-4.511059,8.3552658,2
-0.4314926,-3.4911674,8.433719,2
-1.0591182,-2.6281822,8.7867584,2
-1.6082906,-2.157463,9.218251,2
-1.6475172,-1.6475172,9.0613446,2
-1.8828768,-1.176798,9.4536106,2
-2.353596,-0.392266,9.8458766,2
-2.7850886,0.2745862,10.0812362,2
-3.138128,1.176798,10.198916,2
-3.4519408,1.8828768,10.4735022,2
-3.4127142,2.6674088,10.2381426,2
-2.941995,3.8442068,9.5712904,2
-1.96133,4.4718324,8.7867584,2
-0.6276256,5.099458,8.0806796,2
-0.5099458,5.4132708,7.5707338,2
-0.588399,5.88399,7.649187,2
-0.9022118,6.1978028,7.5315072,2
-1.4513842,6.472389,7.9237732,2
-1.8828768,6.6292954,7.9237732,2
-2.5889556,6.6292954,8.9044382,2
-2.9027684,6.2370294,8.9044382,2
-2.6674088,5.6486304,8.7867584,2
-2.3928226,5.2171378,8.3944924,2
-2.4712758,5.1386846,8.6690786,2
-2.2751428,5.6486304,7.9629998,2
-2.1182364,5.6094038,7.8060934,2
-1.7259704,5.4132708,7.6099604,2
-1.4906108,4.8248718,7.8060934,2
-1.4906108,4.1580196,8.0806796,2
-1.4906108,3.2950344,8.3944924,2
-1.4121576,2.7066354,8.5906254,2
-1.4906108,2.157463,8.7083052,2
-1.569064,1.96133,8.9828914,2
-1.8436502,2.1182364,9.2574776,2
-1.8828768,2.0005566,9.3751574,2
-1.569064,1.6867438,9.2574776,2
-1.0591182,1.4513842,9.1790244,2
-0.9022118,1.2552512,9.0613446,2
-0.9414384,1.2552512,9.218251,2
-0.8237586,0.9022118,9.1790244,2
-1.0591182,1.0198916,9.1397978,2
-1.2160246,1.176798,9.5320638,2
-1.2552512,1.176798,9.6889702,2
-1.2944778,1.2944778,9.7674234,2
-1.0983448,1.176798,9.610517,2
-0.9414384,1.2160246,9.5712904,2
-1.2160246,1.2160246,9.6889702,2
-0.9414384,1.0198916,9.5320638,2
-0.784532,1.0198916,9.2574776,2
-0.8237586,1.0591182,9.414384,2
-0.6276256,1.2552512,9.1005712,2
-0.4707192,1.6082906,8.9044382,2
-0.5491724,1.4513842,9.1005712,2
-0.3138128,1.3337044,8.825985,2
-0.3530394,1.2944778,8.8652116,2
-0.5099458,1.0591182,9.0613446,2
-0.5099458,0.6668522,9.1005712,2
-0.5099458,0.6668522,9.1397978,2
-0.5491724,0.7453054,9.1397978,2
-0.588399,0.784532,9.1790244,2
-0.4314926,0.8237586,9.1397978,2
-0.5099458,0.9022118,9.1005712,2
-0.6276256,0.8629852,9.218251,2
-0.6276256,0.980665,8.9828914,2
-0.6668522,0.980665,9.1790244,2
-0.6276256,1.3337044,8.8652116,2
-0.784532,1.2552512,9.1005712,2
-0.6276256,1.1375714,8.9436648,2
-0.4314926,1.1375714,9.022118,2
-0.5491724,1.0983448,8.9828914,2
-0.4707192,1.1375714,8.8652116,2
-0.5491724,1.1375714,8.9828914,2
-0.4707192,1.2944778,8.9828914,2
-0.6276256,1.372931,8.9436648,2
-0.5099458,1.4513842,8.8652116,2
-0.4314926,1.6867438,8.7083052,2
-0.5099458,1.8436502,8.6690786,2
-0.5099458,1.4906108,8.9828914,2
-0.5099458,1.372931,8.9436648,2
-0.6276256,1.2944778,9.1790244,2
-0.588399,1.2944778,9.0613446,2
-0.392266,1.2160246,8.7083052,2
-0.1569064,1.3337044,8.433719,2
-0.3138128,1.4121576,8.7083052,2
-0.5099458,1.4906108,8.825985,2
1.2944778,-1.0983448,9.3751574,2
17.65197,9.6497436,-14.8276548,2
-0.588399,-5.5309506,15.4552804,2
-0.7060788,3.2558078,11.2972608,2
-3.530394,-4.1972462,15.2199208,2
-4.7464186,-3.334261,17.1812508,2
-3.2558078,-2.549729,12.3956056,2
-1.569064,-1.7259704,9.5320638,2
0.7060788,-0.4707192,7.9237732,2
3.8834334,1.4121576,4.1972462,2
4.6679654,0.7060788,4.1972462,2
4.1580196,-0.0392266,6.1585762,2
3.0989014,-0.2745862,7.1784678,2
2.0397832,-0.9022118,8.2768126,2
1.0198916,-1.372931,9.414384,2
-0.196133,-1.0198916,9.9635564,2
-0.3138128,-1.2944778,9.9243298,2
0.1569064,-1.5298374,9.610517,2
0.9414384,-1.176798,8.629852,2
1.765197,-0.9414384,7.8845466,2
2.1966896,-0.4314926,7.4922806,2
2.0005566,-0.4314926,7.6099604,2
1.8828768,-0.1176798,7.8060934,2
2.0790098,-0.3138128,7.84532,2
2.0005566,-0.5491724,7.8845466,2
1.6475172,-0.5491724,8.0022264,2
1.4121576,-0.4314926,8.433719,2
1.2160246,-0.196133,8.7083052,2
1.2552512,0.1569064,8.5121722,2
1.3337044,0.6668522,8.3944924,2
1.5298374,0.392266,8.4729456,2
2.0005566,-0.2745862,8.433719,2
2.5889556,-0.9022118,8.237586,2
2.4320492,-1.372931,8.5906254,2
2.157463,-0.9022118,8.9828914,2
1.7259704,-1.0198916,9.8851032,2
1.6475172,-1.176798,10.591182,2
1.176798,-2.157463,11.179581,2
0.7453054,-2.7066354,11.8856598,2
0.6276256,-3.4127142,12.3956056,2
0.784532,-4.2364728,12.3171524,2
0.7060788,-4.8248718,12.0033396,2
0.8629852,-5.687857,11.4149406,2
0.7453054,-6.472389,11.9248864,2
0.588399,-8.041453,12.0425662,2
0.7453054,-9.2967042,11.9248864,2
0.392266,-9.3359308,11.4541672,2
-0.1569064,-8.9828914,11.3364874,2
-0.392266,-8.5513988,10.983448,2
-0.4314926,-8.237586,9.8851032,2
0.0392266,-8.2768126,8.5121722,2
0.6276256,-7.9629998,7.8060934,2
1.0591182,-7.5707338,6.8254284,2
1.0591182,-6.9431082,6.1193496,2
1.0591182,-5.8447634,5.2563644,2
0.8237586,-4.9425516,4.707192,2
0.784532,-3.6873004,3.7657536,2
0.9414384,-2.549729,2.9812216,2
0.8237586,-1.4121576,2.4712758,2
0.7060788,-0.3530394,2.157463,2
0.6276256,0.392266,1.96133,2
0.4314926,0.6668522,1.8828768,2
0.7060788,0.980665,1.8044236,2
0.588399,1.4906108,1.569064,2
0.392266,2.2751428,1.6475172,2
0.0784532,2.941995,1.6082906,2
-0.0392266,3.8049802,1.5298374,2
0.2745862,4.4326058,1.6867438,2
0.5491724,4.9425516,1.765197,2
0.7453054,5.099458,2.4320492,2
0.980665,5.8447634,2.745862,2
1.0198916,6.4331624,3.3734876,2
1.176798,7.4922806,3.6480738,2
1.2944778,8.1199062,4.2756994,2
0.9414384,9.6889702,4.3541526,2
0.588399,10.9442214,4.5895122,2
0.3138128,12.4740588,4.8640984,2
-0.196133,13.6508568,6.2370294,2
-0.4707192,14.2000292,7.0215614,2
-0.4707192,14.0431228,7.1000146,2
-0.2745862,14.121576,7.5315072,2
-0.392266,15.2199208,8.3552658,2
